id,timestamp,actor,action,target,ip,detail,outcome
3507,2026-07-29 05:03:00,anjali.das.738@example.com,login_success,auth,198.51.100.37,,success
3508,2026-07-29 09:14:00,anjali.das.738@inbox.test,login_success,auth,198.51.100.38,,success
3509,2026-07-28 22:58:00,anjali.das.738@mailbox.test,login_success,auth,198.51.100.17,,success
3510,2026-07-29 05:45:00,anjali.das.738@inbox.test,login_success,auth,198.51.100.43,,success
3511,2026-07-29 07:50:00,anjali.das.738@traveller.test,login_success,auth,203.0.113.33,,success
3512,2026-07-28 11:00:00,self_registration,tourist_registered,tourist:738,198.51.100.18,digital_id=STS-5D6A56DE31FA nationality=Indian,success
3513,2026-09-05 18:38:50,rituparna.gogoi.739@inbox.test,login_failure,auth,203.0.113.27,bad credentials,failure
3514,2026-09-05 18:38:50,rituparna.gogoi.739@inbox.test,login_success,auth,203.0.113.59,,success
3515,2026-09-05 18:38:50,rituparna.gogoi.739@traveller.test,login_failure,auth,198.51.100.56,bad credentials,failure
3516,2026-09-05 18:38:50,rituparna.gogoi.739@example.com,login_success,auth,203.0.113.49,,success
3517,2026-09-05 18:38:50,rituparna.gogoi.739@example.com,login_success,auth,198.51.100.49,,success
3518,2026-09-05 18:38:50,rituparna.gogoi.739@mailbox.test,login_failure,auth,203.0.113.20,bad credentials,failure
3519,2026-09-05 18:38:50,rituparna.gogoi.739@example.com,login_success,auth,203.0.113.39,,success
3520,2026-09-05 18:38:50,rituparna.gogoi.739@inbox.test,login_success,auth,198.51.100.49,,success
3521,2026-09-04 00:30:00,self_registration,tourist_registered,tourist:739,198.51.100.16,digital_id=STS-25BD15B20140 nationality=Indian,success
3522,2026-07-30 22:39:00,hemanta.saikia.740@mailbox.test,login_success,auth,198.51.100.26,,success
3523,2026-07-30 17:02:00,hemanta.saikia.740@mailbox.test,login_success,auth,198.51.100.52,,success
3524,2026-07-30 21:39:00,hemanta.saikia.740@inbox.test,login_success,auth,203.0.113.17,,success
3525,2026-07-29 11:30:00,self_registration,tourist_registered,tourist:740,203.0.113.27,digital_id=STS-D5A7AF67C9E6 nationality=Indian,success
3526,2026-08-26 11:45:00,self_registration,tourist_registered,tourist:741,203.0.113.29,digital_id=STS-DA4318FA635B nationality=Indian,success
3527,2026-09-04 04:45:00,self_registration,tourist_registered,tourist:742,198.51.100.4,digital_id=STS-70C940267401 nationality=Indian,success
3528,2026-08-15 04:20:00,kavya.reddy.743@inbox.test,login_success,auth,203.0.113.25,,success
3529,2026-08-15 13:23:00,kavya.reddy.743@mailbox.test,login_success,auth,198.51.100.38,,success
3530,2026-08-13 21:00:00,self_registration,tourist_registered,tourist:743,203.0.113.38,digital_id=STS-2A4DFF3AC3B3 nationality=Indian,success
3531,2026-08-30 14:00:25,admin@tourism.gov.in,tourist_marked_missing,tourist:744,198.51.100.53,E-FIR filed for STS-3FA5B7912468,success
3532,2026-08-03 00:19:00,hemanta.baishya.744@traveller.test,login_success,auth,198.51.100.15,,success
3533,2026-08-08 22:05:00,hemanta.baishya.744@mailbox.test,login_failure,auth,203.0.113.15,bad credentials,failure
3534,2026-07-31 19:30:00,self_registration,tourist_registered,tourist:744,203.0.113.14,digital_id=STS-3FA5B7912468 nationality=Indian,success
3535,2026-08-20 02:28:00,bishal.sharma.745@traveller.test,login_success,auth,198.51.100.32,,success
3536,2026-08-18 01:52:00,bishal.sharma.745@example.com,login_success,auth,203.0.113.22,,success
3537,2026-08-18 12:09:00,bishal.sharma.745@example.com,login_success,auth,198.51.100.37,,success
3538,2026-08-17 17:30:00,self_registration,tourist_registered,tourist:745,203.0.113.9,digital_id=STS-B75B90140F50 nationality=Indian,success
3539,2026-07-27 20:24:00,aarav.iyer.746@traveller.test,login_success,auth,198.51.100.15,,success
3540,2026-07-22 06:30:00,self_registration,tourist_registered,tourist:746,198.51.100.2,digital_id=STS-E4AC22511E22 nationality=Indian,success
3541,2026-07-25 12:27:00,nikhil.reddy.747@inbox.test,login_success,auth,203.0.113.23,,success
3542,2026-07-22 03:53:00,nikhil.reddy.747@traveller.test,login_success,auth,203.0.113.28,,success
3543,2026-07-17 21:45:00,self_registration,tourist_registered,tourist:747,198.51.100.12,digital_id=STS-6AFE98DC89E1 nationality=Indian,success
3544,2026-08-06 00:38:00,jiwoo.jung.748@example.com,login_success,auth,203.0.113.7,,success
3545,2026-08-08 16:52:00,jiwoo.jung.748@inbox.test,login_success,auth,198.51.100.58,,success
3546,2026-08-11 10:17:00,jiwoo.jung.748@example.com,login_success,auth,203.0.113.34,,success
3547,2026-08-07 17:54:00,jiwoo.jung.748@mailbox.test,login_success,auth,203.0.113.10,,success
3548,2026-08-06 18:08:00,jiwoo.jung.748@example.com,login_success,auth,198.51.100.45,,success
3549,2026-08-04 13:30:00,self_registration,tourist_registered,tourist:748,198.51.100.52,digital_id=STS-A9E9D9DDD7FE nationality=Korean,success
3550,2026-07-23 17:39:00,manish.hazarika.749@mailbox.test,login_success,auth,203.0.113.20,,success
3551,2026-07-24 10:05:00,manish.hazarika.749@example.com,login_success,auth,198.51.100.33,,success
3552,2026-07-23 01:07:00,manish.hazarika.749@traveller.test,login_success,auth,198.51.100.35,,success
3553,2026-07-21 18:30:00,self_registration,tourist_registered,tourist:749,203.0.113.30,digital_id=STS-E81747712BEA nationality=Indian,success
3554,2026-08-24 01:45:00,self_registration,tourist_registered,tourist:750,203.0.113.48,digital_id=STS-7055C1C7AFFB nationality=Indian,success
3555,2026-08-19 08:36:55,admin@tourism.gov.in,login_failure,ml,203.0.113.6,,success
3556,2026-07-27 19:23:31,dcp.west@guwahatipolice.test,tourist_search,zones,198.51.100.2,,success
3557,2026-08-05 12:58:21,dcp.east@guwahatipolice.test,password_reset_requested,audit,198.51.100.21,,success
3558,2026-08-05 15:50:13,dcp.central@guwahatipolice.test,zone_created,incidents,198.51.100.35,,failure
3559,2026-08-23 22:49:41,dcp.central@guwahatipolice.test,incident_dispatched,incidents,198.51.100.24,,success
3560,2026-09-01 21:29:27,admin@tourism.gov.in,efir_filed,analytics,203.0.113.13,,success
3561,2026-08-27 08:14:06,dcp.central@guwahatipolice.test,device_deactivated,incidents,198.51.100.12,,success
3562,2026-08-06 00:05:02,dcp.west@guwahatipolice.test,incident_acknowledged,zones,198.51.100.24,,success
3563,2026-08-31 06:32:59,dcp.west@guwahatipolice.test,device_registered,dashboard,198.51.100.5,,success
3564,2026-07-27 05:04:03,dcp.west@guwahatipolice.test,logout,dashboard,203.0.113.34,,failure
3565,2026-08-23 19:48:28,dcp.west@guwahatipolice.test,tourist_marked_missing,audit,198.51.100.36,,success
3566,2026-08-07 10:11:45,dcp.central@guwahatipolice.test,device_deactivated,ml,203.0.113.57,,success
3567,2026-08-21 16:41:10,dcp.east@guwahatipolice.test,audit_log_viewed,analytics,203.0.113.21,,success
3568,2026-07-31 15:04:48,admin@tourism.gov.in,incident_resolved,dashboard,203.0.113.14,,success
3569,2026-07-27 01:28:05,tourism.nodal@assam.gov.test,login_failure,audit,203.0.113.59,,success
3570,2026-08-28 11:26:28,dcp.east@guwahatipolice.test,password_reset_requested,ml,203.0.113.38,,success
3571,2026-07-23 17:49:22,admin@tourism.gov.in,incident_acknowledged,zones,203.0.113.56,,success
3572,2026-07-27 18:26:36,dcp.central@guwahatipolice.test,token_refresh,analytics,203.0.113.18,,success
3573,2026-08-06 20:25:52,dcp.east@guwahatipolice.test,tourist_registered,dashboard,203.0.113.12,,success
3574,2026-08-13 09:14:25,admin@tourism.gov.in,tourist_marked_missing,dashboard,198.51.100.21,,success
3575,2026-08-08 07:16:01,dcp.east@guwahatipolice.test,login_failure,zones,203.0.113.11,,success
3576,2026-08-02 11:25:14,dcp.east@guwahatipolice.test,password_reset_completed,analytics,198.51.100.12,,success
3577,2026-07-23 00:29:17,dcp.central@guwahatipolice.test,token_refresh,ml,198.51.100.31,,success
3578,2026-08-09 08:34:43,dcp.west@guwahatipolice.test,login_failure,dashboard,203.0.113.40,,success
3579,2026-07-29 05:17:33,tourism.nodal@assam.gov.test,tourist_marked_missing,zones,198.51.100.40,,success
3580,2026-08-29 16:01:56,dcp.east@guwahatipolice.test,tourist_marked_missing,dashboard,198.51.100.14,,success
3581,2026-07-25 04:12:48,dcp.east@guwahatipolice.test,ml_metrics_viewed,ml,203.0.113.25,,success
3582,2026-08-18 14:10:58,admin@tourism.gov.in,zone_deleted,zones,203.0.113.23,,success
3583,2026-08-31 23:44:39,tourism.nodal@assam.gov.test,logout,ml,198.51.100.46,,success
3584,2026-08-18 11:56:02,tourism.nodal@assam.gov.test,sos_triggered,ml,198.51.100.12,,success
3585,2026-08-04 00:45:23,dcp.central@guwahatipolice.test,device_registered,zones,198.51.100.32,,success
3586,2026-08-28 12:22:36,tourism.nodal@assam.gov.test,csv_exported,incidents,203.0.113.23,,success
3587,2026-08-12 20:34:11,dcp.east@guwahatipolice.test,csv_exported,zones,198.51.100.11,,success
3588,2026-08-27 08:54:25,dcp.east@guwahatipolice.test,ml_metrics_viewed,incidents,203.0.113.45,,success
3589,2026-08-27 21:10:52,dcp.west@guwahatipolice.test,efir_closed,zones,203.0.113.48,,success
3590,2026-09-02 14:40:51,tourism.nodal@assam.gov.test,incident_resolved,audit,198.51.100.59,,success
3591,2026-08-27 00:25:45,dcp.west@guwahatipolice.test,tourist_registered,analytics,198.51.100.57,,success
3592,2026-08-20 16:55:38,dcp.east@guwahatipolice.test,tourist_registered,audit,203.0.113.3,,success
3593,2026-08-13 13:41:34,dcp.central@guwahatipolice.test,tourist_search,incidents,203.0.113.37,,success
3594,2026-08-11 22:07:50,dcp.east@guwahatipolice.test,device_registered,ml,198.51.100.33,,success
3595,2026-07-29 13:02:39,dcp.east@guwahatipolice.test,zone_deleted,incidents,198.51.100.54,,success
3596,2026-08-06 13:51:37,dcp.east@guwahatipolice.test,incident_dispatched,incidents,198.51.100.44,,success
3597,2026-07-31 19:39:44,admin@tourism.gov.in,tourist_search,zones,198.51.100.46,,success
3598,2026-08-22 14:03:31,admin@tourism.gov.in,login_success,zones,203.0.113.59,,failure
3599,2026-08-31 02:32:54,tourism.nodal@assam.gov.test,incident_dispatched,analytics,203.0.113.6,,success
3600,2026-08-18 06:08:05,dcp.central@guwahatipolice.test,incident_dispatched,zones,198.51.100.54,,success
3601,2026-08-15 19:22:11,tourism.nodal@assam.gov.test,tourist_registered,analytics,198.51.100.28,,success
3602,2026-08-16 03:38:59,dcp.east@guwahatipolice.test,efir_pdf_downloaded,incidents,203.0.113.45,,success
3603,2026-08-18 23:35:49,admin@tourism.gov.in,password_reset_requested,analytics,198.51.100.45,,success
3604,2026-08-02 12:08:14,dcp.central@guwahatipolice.test,tourist_registered,analytics,203.0.113.54,,failure
3605,2026-07-22 22:57:57,dcp.central@guwahatipolice.test,tourist_marked_missing,ml,203.0.113.33,,success
3606,2026-08-02 19:28:52,dcp.west@guwahatipolice.test,alert_acknowledged,zones,203.0.113.33,,success
3607,2026-08-11 14:33:13,admin@tourism.gov.in,incident_dispatched,ml,203.0.113.30,,success
3608,2026-09-03 21:36:34,tourism.nodal@assam.gov.test,alert_acknowledged,ml,198.51.100.18,,success
3609,2026-08-04 04:27:13,dcp.east@guwahatipolice.test,login_failure,dashboard,203.0.113.51,,success
3610,2026-08-04 07:38:49,admin@tourism.gov.in,token_refresh,audit,198.51.100.16,,success
3611,2026-09-02 18:38:09,admin@tourism.gov.in,tourist_registered,incidents,203.0.113.39,,success
3612,2026-08-11 16:42:02,dcp.east@guwahatipolice.test,password_reset_requested,dashboard,203.0.113.13,,success
3613,2026-09-05 12:41:52,dcp.central@guwahatipolice.test,zone_created,analytics,203.0.113.28,,success
3614,2026-08-26 13:16:10,admin@tourism.gov.in,tourist_search,ml,198.51.100.39,,success
3615,2026-08-02 22:10:44,dcp.east@guwahatipolice.test,tourist_registered,analytics,198.51.100.52,,success
3616,2026-09-03 21:03:30,admin@tourism.gov.in,device_deactivated,incidents,203.0.113.37,,success
3617,2026-09-01 05:29:09,dcp.east@guwahatipolice.test,device_deactivated,zones,203.0.113.38,,success
3618,2026-08-23 14:17:49,dcp.east@guwahatipolice.test,incident_acknowledged,dashboard,203.0.113.46,,failure
3619,2026-07-29 04:06:59,dcp.east@guwahatipolice.test,sos_triggered,incidents,203.0.113.56,,success
3620,2026-08-25 01:36:50,admin@tourism.gov.in,incident_resolved,analytics,203.0.113.48,,success
3621,2026-08-06 05:00:59,dcp.east@guwahatipolice.test,alert_acknowledged,zones,198.51.100.41,,success
3622,2026-08-19 19:39:30,dcp.west@guwahatipolice.test,logout,zones,198.51.100.31,,success
3623,2026-07-28 07:24:32,dcp.west@guwahatipolice.test,tourist_search,zones,203.0.113.29,,success
3624,2026-08-25 15:25:49,admin@tourism.gov.in,csv_exported,dashboard,203.0.113.48,,success
3625,2026-07-30 19:59:03,dcp.east@guwahatipolice.test,login_success,ml,198.51.100.31,,success
3626,2026-08-08 16:19:01,dcp.east@guwahatipolice.test,tourist_registered,audit,203.0.113.26,,success
3627,2026-08-25 21:02:26,dcp.west@guwahatipolice.test,token_refresh,incidents,198.51.100.22,,success
3628,2026-08-28 12:49:12,dcp.central@guwahatipolice.test,efir_filed,dashboard,203.0.113.56,,success
3629,2026-08-05 04:43:21,dcp.west@guwahatipolice.test,efir_closed,zones,198.51.100.9,,success
3630,2026-08-26 08:56:33,dcp.west@guwahatipolice.test,incident_acknowledged,dashboard,198.51.100.55,,success
3631,2026-08-02 10:49:49,dcp.west@guwahatipolice.test,password_reset_requested,zones,198.51.100.39,,success
3632,2026-08-28 04:57:30,dcp.east@guwahatipolice.test,alert_acknowledged,analytics,203.0.113.27,,success
3633,2026-09-02 06:54:40,admin@tourism.gov.in,sos_triggered,ml,198.51.100.54,,success
3634,2026-08-02 01:44:20,admin@tourism.gov.in,login_failure,audit,198.51.100.35,,success
3635,2026-08-27 19:34:11,admin@tourism.gov.in,zone_deleted,incidents,198.51.100.7,,success
3636,2026-08-21 22:27:15,tourism.nodal@assam.gov.test,incident_acknowledged,analytics,203.0.113.38,,success
3637,2026-08-03 19:00:36,dcp.east@guwahatipolice.test,tourist_marked_missing,audit,198.51.100.10,,failure
3638,2026-08-04 10:15:23,admin@tourism.gov.in,csv_exported,zones,203.0.113.20,,success
3639,2026-09-02 12:12:15,admin@tourism.gov.in,incident_acknowledged,incidents,203.0.113.41,,success
3640,2026-08-27 17:08:18,dcp.west@guwahatipolice.test,tourist_marked_missing,audit,198.51.100.30,,success
3641,2026-08-29 13:15:00,dcp.east@guwahatipolice.test,audit_log_viewed,incidents,203.0.113.27,,failure
3642,2026-08-16 20:24:24,tourism.nodal@assam.gov.test,audit_log_viewed,dashboard,203.0.113.7,,success
3643,2026-07-26 11:02:59,tourism.nodal@assam.gov.test,login_failure,incidents,198.51.100.54,,success
3644,2026-07-30 06:58:00,dcp.west@guwahatipolice.test,device_registered,ml,203.0.113.32,,success
3645,2026-08-26 09:06:04,dcp.west@guwahatipolice.test,chain_verified,audit,198.51.100.25,,success
3646,2026-08-12 08:48:04,dcp.east@guwahatipolice.test,zone_deleted,dashboard,203.0.113.48,,success
3647,2026-08-28 14:43:27,dcp.east@guwahatipolice.test,incident_resolved,audit,198.51.100.59,,success
3648,2026-08-24 05:14:52,dcp.central@guwahatipolice.test,efir_closed,ml,198.51.100.50,,success
3649,2026-08-22 16:39:02,dcp.west@guwahatipolice.test,login_failure,incidents,198.51.100.24,,success
3650,2026-08-27 15:50:25,tourism.nodal@assam.gov.test,device_deactivated,analytics,203.0.113.52,,success
3651,2026-08-21 13:19:18,dcp.east@guwahatipolice.test,incident_acknowledged,audit,203.0.113.48,,success
3652,2026-08-09 16:07:42,admin@tourism.gov.in,login_failure,audit,203.0.113.38,,success
3653,2026-08-06 19:36:09,tourism.nodal@assam.gov.test,efir_filed,zones,203.0.113.45,,success
3654,2026-08-16 12:29:15,admin@tourism.gov.in,token_refresh,dashboard,198.51.100.44,,success
3655,2026-08-07 17:51:22,dcp.west@guwahatipolice.test,password_reset_requested,audit,203.0.113.21,,success
3656,2026-08-29 02:35:18,tourism.nodal@assam.gov.test,tourist_registered,analytics,198.51.100.53,,success
3657,2026-07-30 06:33:46,dcp.west@guwahatipolice.test,efir_filed,zones,198.51.100.14,,success
3658,2026-08-01 11:44:19,dcp.central@guwahatipolice.test,incident_acknowledged,analytics,203.0.113.33,,success
3659,2026-08-05 14:07:41,dcp.east@guwahatipolice.test,login_success,incidents,198.51.100.13,,success
3660,2026-07-29 20:15:23,tourism.nodal@assam.gov.test,efir_pdf_downloaded,incidents,198.51.100.58,,failure
3661,2026-07-26 16:57:41,dcp.west@guwahatipolice.test,alert_acknowledged,incidents,198.51.100.28,,success
3662,2026-07-31 13:30:16,dcp.west@guwahatipolice.test,zone_created,incidents,203.0.113.6,,success
3663,2026-08-21 02:47:38,dcp.west@guwahatipolice.test,sos_triggered,ml,203.0.113.44,,success
3664,2026-08-04 00:14:34,tourism.nodal@assam.gov.test,password_reset_completed,dashboard,203.0.113.25,,success
3665,2026-08-02 15:39:09,dcp.central@guwahatipolice.test,device_registered,zones,198.51.100.24,,success
3666,2026-08-01 14:17:07,dcp.west@guwahatipolice.test,incident_resolved,ml,198.51.100.46,,success
3667,2026-08-01 18:37:49,dcp.central@guwahatipolice.test,incident_dispatched,audit,198.51.100.29,,success
3668,2026-08-01 09:50:10,dcp.west@guwahatipolice.test,ml_metrics_viewed,ml,198.51.100.35,,success
3669,2026-07-25 21:03:23,dcp.central@guwahatipolice.test,device_registered,dashboard,198.51.100.27,,success
3670,2026-08-17 14:02:58,dcp.central@guwahatipolice.test,incident_acknowledged,incidents,203.0.113.18,,success
3671,2026-08-16 21:57:47,dcp.east@guwahatipolice.test,efir_filed,dashboard,203.0.113.53,,success
3672,2026-08-02 01:06:32,dcp.central@guwahatipolice.test,device_deactivated,dashboard,203.0.113.2,,success
3673,2026-09-03 14:23:53,admin@tourism.gov.in,device_registered,zones,203.0.113.49,,success
3674,2026-08-16 21:22:13,dcp.central@guwahatipolice.test,sos_triggered,ml,198.51.100.34,,success
3675,2026-08-30 02:23:26,tourism.nodal@assam.gov.test,device_registered,analytics,203.0.113.58,,success
