tourist_id,index,event,data,timestamp
487,0,ID_ISSUED,"{""digital_id"": ""STS-B1296E3D06EA"", ""document"": ""XXXX-XXXX-7658"", ""name"": ""Chandana Rajkhowa"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-21T19:15:00""}",2026-08-14 06:15:00
487,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-14 06:39:00
487,2,CHECKIN,"{""lat"": 26.2333, ""lng"": 92.0833, ""location"": ""Pobitora Wildlife Sanctuary""}",2026-08-18 07:15:00
487,3,CHECKOUT,"{""location"": ""En route to Deepor Beel Wildlife Sanctuary"", ""trip_completed"": true}",2026-08-21 19:15:00
488,0,ID_ISSUED,"{""digital_id"": ""STS-B4261FE33BBF"", ""document"": ""BX0471395"", ""name"": ""Sabina Uddin"", ""nationality"": ""Bangladeshi"", ""trip_end"": ""2026-08-05T17:30:00""}",2026-07-26 10:30:00
488,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-26 10:50:00
488,2,CHECKIN,"{""lat"": 26.12, ""lng"": 91.65, ""location"": ""Deepor Beel Wildlife Sanctuary""}",2026-08-02 11:30:00
488,3,CHECKOUT,"{""location"": ""En route to Wild Mahseer, Balipara (stay 1)"", ""trip_completed"": true}",2026-08-05 17:30:00
489,0,ID_ISSUED,"{""digital_id"": ""STS-0530919B4922"", ""document"": ""BX7347900"", ""name"": ""Shakib Alam"", ""nationality"": ""Bangladeshi"", ""trip_end"": ""2026-08-16T18:15:00""}",2026-07-18 00:15:00
489,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-18 00:58:00
489,2,CHECKIN,"{""lat"": 27.3314, ""lng"": 88.6138, ""location"": ""Gangtok""}",2026-08-02 09:15:00
489,3,CHECKOUT,"{""location"": ""Agartala"", ""trip_completed"": true}",2026-08-16 18:15:00
490,0,ID_ISSUED,"{""digital_id"": ""STS-C893569676DE"", ""document"": ""XXXX-XXXX-8140"", ""name"": ""Jayanta Gogoi"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-23T12:45:00""}",2026-07-26 18:45:00
490,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-26 19:07:00
490,2,CHECKIN,"{""lat"": 25.247, ""lng"": 91.715, ""location"": ""Living Root Bridge, Nongriat""}",2026-08-17 10:45:00
490,3,CHECKOUT,"{""location"": ""En route to Living Root Bridge, Nongriat"", ""trip_completed"": true}",2026-08-23 12:45:00
491,0,ID_ISSUED,"{""digital_id"": ""STS-DD3405824AB9"", ""document"": ""XXXX-XXXX-1979"", ""name"": ""Bornali Verma"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-31T16:30:00""}",2026-08-17 21:30:00
491,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-17 21:43:00
491,2,CHECKIN,"{""lat"": 26.1824, ""lng"": 91.7513, ""location"": ""Guwahati Railway Station""}",2026-08-30 09:30:00
491,3,CHECKOUT,"{""location"": ""En route to Guwahati Railway Station"", ""trip_completed"": true}",2026-08-31 16:30:00
492,0,ID_ISSUED,"{""digital_id"": ""STS-2E451DD57829"", ""document"": ""NP6479038"", ""name"": ""Sarita Shrestha"", ""nationality"": ""Nepali"", ""trip_end"": ""2026-08-19T09:00:00""}",2026-08-02 19:00:00
492,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-02 19:31:00
492,2,CHECKIN,"{""lat"": 26.12, ""lng"": 91.65, ""location"": ""Deepor Beel Wildlife Sanctuary""}",2026-08-14 05:00:00
492,3,CHECKOUT,"{""location"": ""En route to Ri Kynjai, Umiam (stay 1)"", ""trip_completed"": true}",2026-08-19 09:00:00
493,0,ID_ISSUED,"{""digital_id"": ""STS-965841A928DB"", ""document"": ""XXXX-XXXX-8827"", ""name"": ""Meera Barua"", ""nationality"": ""Indian"", ""trip_end"": ""2026-07-30T10:30:00""}",2026-07-21 16:30:00
493,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-21 17:00:00
493,2,CHECKIN,"{""lat"": 25.2, ""lng"": 91.9167, ""location"": ""Mawlynnong Village""}",2026-07-25 05:30:00
493,3,CHECKOUT,"{""location"": ""Guwahati Railway Station"", ""trip_completed"": true}",2026-07-30 10:30:00
494,0,ID_ISSUED,"{""digital_id"": ""STS-6236D42040F4"", ""document"": ""HJ582605"", ""name"": ""Logan Bouchard"", ""nationality"": ""Canadian"", ""trip_end"": ""2026-08-27T17:15:00""}",2026-08-04 17:15:00
494,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-04 17:21:00
494,2,CHECKIN,"{""lat"": 26.19, ""lng"": 91.759, ""location"": ""Uzan Bazar Ghat""}",2026-08-25 05:15:00
494,3,CHECKOUT,"{""location"": ""Sualkuchi Silk Village"", ""trip_completed"": true}",2026-08-27 17:15:00
495,0,ID_ISSUED,"{""digital_id"": ""STS-5013AF24C612"", ""document"": ""XXXX-XXXX-2730"", ""name"": ""Utpal Ghosh"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-05T10:30:00""}",2026-08-17 06:30:00
495,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-17 06:43:00
495,2,CHECKIN,"{""lat"": 26.1824, ""lng"": 91.7513, ""location"": ""Guwahati Railway Station""}",2026-08-22 05:30:00
495,3,CHECKOUT,"{""location"": ""Ziro Valley"", ""trip_completed"": true}",2026-09-05 10:30:00
496,0,ID_ISSUED,"{""digital_id"": ""STS-C7DFE999B371"", ""document"": ""YA6771257"", ""name"": ""Luca Russo"", ""nationality"": ""Italian"", ""trip_end"": ""2026-09-03T12:00:00""}",2026-08-09 18:00:00
496,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-09 18:15:00
496,2,CHECKIN,"{""lat"": 25.657, ""lng"": 91.889, ""location"": ""Umiam Lake""}",2026-08-24 05:00:00
496,3,CHECKOUT,"{""location"": ""En route to Umiam Lake"", ""trip_completed"": true}",2026-09-03 12:00:00
497,0,ID_ISSUED,"{""digital_id"": ""STS-F7D18F86A079"", ""document"": ""XXXX-XXXX-3674"", ""name"": ""Sneha Banerjee"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-12T18:30:00""}",2026-08-19 00:30:00
497,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-19 01:05:00
497,2,CHECKIN,"{""lat"": 25.2912, ""lng"": 91.6783, ""location"": ""Cherrapunji (Sohra)""}",2026-09-04 08:30:00
498,0,ID_ISSUED,"{""digital_id"": ""STS-3E0B8B7E163E"", ""document"": ""XXXX-XXXX-9822"", ""name"": ""Kavya Gogoi"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-26T16:15:00""}",2026-08-19 09:15:00
498,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-19 09:24:00
498,2,CHECKIN,"{""lat"": 25.9333, ""lng"": 91.4333, ""location"": ""Chandubi Lake""}",2026-08-23 07:15:00
498,3,CHECKOUT,"{""location"": ""En route to Hotel Nandan (stay 2)"", ""trip_completed"": true}",2026-08-26 16:15:00
499,0,ID_ISSUED,"{""digital_id"": ""STS-C695CF87D58A"", ""document"": ""XXXX-XXXX-2981"", ""name"": ""Rahul Hazarika"", ""nationality"": ""Indian"", ""trip_end"": ""2026-07-25T11:30:00""}",2026-07-10 12:30:00
499,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-10 13:00:00
499,2,CHECKIN,"{""lat"": 26.12, ""lng"": 91.65, ""location"": ""Deepor Beel Wildlife Sanctuary""}",2026-07-22 05:30:00
499,3,CHECKOUT,"{""location"": ""En route to Dolma Homestay, Tawang (stay 1)"", ""trip_completed"": true}",2026-07-25 11:30:00
500,0,ID_ISSUED,"{""digital_id"": ""STS-1738E40F5578"", ""document"": ""872277067"", ""name"": ""Grace Baker"", ""nationality"": ""British"", ""trip_end"": ""2026-08-10T13:45:00""}",2026-07-27 22:45:00
500,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-27 22:59:00
500,2,CHECKIN,"{""lat"": 26.147, ""lng"": 91.79, ""location"": ""Ganeshguri Junction""}",2026-08-08 09:45:00
500,3,CHECKOUT,"{""location"": ""En route to Ri Kynjai, Umiam (stay 1)"", ""trip_completed"": true}",2026-08-10 13:45:00
501,0,ID_ISSUED,"{""digital_id"": ""STS-43716E4C5527"", ""document"": ""XXXX-XXXX-3311"", ""name"": ""Aarav Nair"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-09T14:00:00""}",2026-08-24 18:00:00
501,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-24 18:40:00
501,2,CHECKIN,"{""lat"": 26.1856, ""lng"": 91.7455, ""location"": ""Pan Bazaar""}",2026-09-04 08:00:00
502,0,ID_ISSUED,"{""digital_id"": ""STS-8162987C9820"", ""document"": ""XXXX-XXXX-8034"", ""name"": ""Hemanta Iyer"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-11T08:00:00""}",2026-07-25 03:00:00
502,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-25 03:43:00
502,2,CHECKIN,"{""lat"": 26.1664, ""lng"": 91.7055, ""location"": ""Kamakhya Temple""}",2026-08-08 05:00:00
502,3,CHECKOUT,"{""location"": ""En route to Kamakhya Temple"", ""trip_completed"": true}",2026-08-11 08:00:00
503,0,ID_ISSUED,"{""digital_id"": ""STS-604D55964748"", ""document"": ""XXXX-XXXX-4335"", ""name"": ""Rohan Baishya"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-29T20:45:00""}",2026-08-19 04:45:00
503,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-19 05:25:00
503,2,CHECKIN,"{""lat"": 26.19, ""lng"": 91.759, ""location"": ""Uzan Bazar Ghat""}",2026-08-25 11:45:00
503,3,CHECKOUT,"{""location"": ""En route to Novotel Guwahati GS Road (stay 1)"", ""trip_completed"": true}",2026-08-29 20:45:00
504,0,ID_ISSUED,"{""digital_id"": ""STS-65921A9CD0DE"", ""document"": ""XXXX-XXXX-4175"", ""name"": ""Tanvi Kalita"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-06T22:30:00""}",2026-07-31 04:30:00
504,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-31 04:33:00
504,2,CHECKIN,"{""lat"": 26.1857, ""lng"": 91.7477, ""location"": ""Nehru Park""}",2026-08-03 10:30:00
504,3,CHECKOUT,"{""location"": ""En route to Vivanta Guwahati (stay 1)"", ""trip_completed"": true}",2026-08-06 22:30:00
505,0,ID_ISSUED,"{""digital_id"": ""STS-D4EE24F8EED7"", ""document"": ""490438665"", ""name"": ""Jessica Brown"", ""nationality"": ""American"", ""trip_end"": ""2026-08-15T11:45:00""}",2026-08-03 13:45:00
505,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-03 13:54:00
505,2,CHECKIN,"{""lat"": 27.5448, ""lng"": 93.832, ""location"": ""Ziro Valley""}",2026-08-08 05:45:00
505,3,CHECKOUT,"{""location"": ""Tawang Monastery"", ""trip_completed"": true}",2026-08-15 11:45:00
506,0,ID_ISSUED,"{""digital_id"": ""STS-A25386F8EBD0"", ""document"": ""BX1830515"", ""name"": ""Imran Ahmed"", ""nationality"": ""Bangladeshi"", ""trip_end"": ""2026-09-05T20:00:00""}",2026-09-02 04:00:00
506,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-09-02 04:02:00
506,2,CHECKIN,"{""lat"": 26.135, ""lng"": 91.805, ""location"": ""Six Mile""}",2026-09-04 10:00:00
507,0,ID_ISSUED,"{""digital_id"": ""STS-C2C1D7F097C8"", ""document"": ""XXXX-XXXX-1684"", ""name"": ""Chandana Deka"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-30T15:45:00""}",2026-08-16 08:45:00
507,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-16 08:52:00
507,2,CHECKIN,"{""lat"": 26.1824, ""lng"": 91.7513, ""location"": ""Guwahati Railway Station""}",2026-08-27 06:45:00
507,3,CHECKOUT,"{""location"": ""En route to Dolma Homestay, Tawang (stay 1)"", ""trip_completed"": true}",2026-08-30 15:45:00
508,0,ID_ISSUED,"{""digital_id"": ""STS-84B8E0361E5F"", ""document"": ""NP7206965"", ""name"": ""Suman Shrestha"", ""nationality"": ""Nepali"", ""trip_end"": ""2026-09-04T09:30:00""}",2026-08-20 09:30:00
508,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-20 10:00:00
508,2,CHECKIN,"{""lat"": 26.1856, ""lng"": 91.7455, ""location"": ""Pan Bazaar""}",2026-09-02 06:30:00
508,3,CHECKOUT,"{""location"": ""En route to Hotel Rajmahal (stay 1)"", ""trip_completed"": true}",2026-09-04 09:30:00
509,0,ID_ISSUED,"{""digital_id"": ""STS-C524A9CBD14D"", ""document"": ""XXXX-XXXX-4444"", ""name"": ""Nabanita Sen"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-04T15:00:00""}",2026-08-24 20:00:00
509,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-24 20:37:00
509,2,CHECKIN,"{""lat"": 25.19, ""lng"": 92.02, ""location"": ""Dawki / Umngot River""}",2026-08-26 05:00:00
509,3,CHECKOUT,"{""location"": ""En route to Living Root Bridge, Nongriat"", ""trip_completed"": true}",2026-09-04 15:00:00
510,0,ID_ISSUED,"{""digital_id"": ""STS-DAD824854384"", ""document"": ""XXXX-XXXX-8524"", ""name"": ""Anjali Sen"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-20T23:15:00""}",2026-07-27 19:15:00
510,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-27 20:00:00
510,2,CHECKIN,"{""lat"": 26.6338, ""lng"": 92.8, ""location"": ""Tezpur""}",2026-08-08 11:15:00
510,3,CHECKOUT,"{""location"": ""Tawang Monastery"", ""trip_completed"": true}",2026-08-20 23:15:00
511,0,ID_ISSUED,"{""digital_id"": ""STS-609ED0BCF42E"", ""document"": ""BX7434632"", ""name"": ""Fatima Islam"", ""nationality"": ""Bangladeshi"", ""trip_end"": ""2026-09-19T17:45:00""}",2026-08-25 00:45:00
511,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-25 00:49:00
511,2,CHECKIN,"{""lat"": 26.7509, ""lng"": 94.2037, ""location"": ""Jorhat""}",2026-09-09 11:45:00
512,0,ID_ISSUED,"{""digital_id"": ""STS-E15B190F5C9D"", ""document"": ""XXXX-XXXX-3727"", ""name"": ""Jayanta Iyer"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-02T18:15:00""}",2026-07-20 02:15:00
512,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-20 02:36:00
512,2,CHECKIN,"{""lat"": 26.178, ""lng"": 91.786, ""location"": ""Assam State Zoo & Botanical Garden""}",2026-07-28 05:15:00
512,3,CHECKOUT,"{""location"": ""En route to Hotel Polo Towers, Shillong (stay 2)"", ""trip_completed"": true}",2026-08-02 18:15:00
513,0,ID_ISSUED,"{""digital_id"": ""STS-408D79E61282"", ""document"": ""XXXX-XXXX-9832"", ""name"": ""Dhruv Choudhury"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-07T16:45:00""}",2026-08-25 05:45:00
513,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-25 06:09:00
513,2,CHECKIN,"{""lat"": 26.144, ""lng"": 91.8058, ""location"": ""Srimanta Sankaradeva Kalakshetra""}",2026-09-03 07:45:00
514,0,ID_ISSUED,"{""digital_id"": ""STS-E0D223898466"", ""document"": ""XXXX-XXXX-6417"", ""name"": ""Tanvi Nair"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-16T22:30:00""}",2026-07-26 13:30:00
514,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-26 14:11:00
514,2,CHECKIN,"{""lat"": 23.8315, ""lng"": 91.2868, ""location"": ""Agartala""}",2026-08-02 11:30:00
514,3,CHECKOUT,"{""location"": ""Kaziranga National Park"", ""trip_completed"": true}",2026-08-16 22:30:00
515,0,ID_ISSUED,"{""digital_id"": ""STS-D776BEDC60D9"", ""document"": ""XXXX-XXXX-1963"", ""name"": ""Priya Patel"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-12T09:15:00""}",2026-08-24 04:15:00
515,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-24 04:57:00
515,2,CHECKIN,"{""lat"": 26.1817, ""lng"": 91.7503, ""location"": ""Paltan Bazaar""}",2026-09-09 05:15:00
516,0,ID_ISSUED,"{""digital_id"": ""STS-45AF44867EC6"", ""document"": ""KLN7609155"", ""name"": ""Pooja Hazarika"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-20T16:45:00""}",2026-09-03 19:45:00
516,1,KYC_VERIFIED,"{""document_type"": ""voterid"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-09-03 20:23:00
516,2,CHECKIN,"{""lat"": 26.6338, ""lng"": 92.8, ""location"": ""Tezpur""}",2026-09-08 11:45:00
517,0,ID_ISSUED,"{""digital_id"": ""STS-BF6862F8F0E5"", ""document"": ""BX5103468"", ""name"": ""Rahim Khan"", ""nationality"": ""Bangladeshi"", ""trip_end"": ""2026-07-26T17:45:00""}",2026-07-02 15:45:00
517,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-02 15:58:00
517,2,CHECKIN,"{""lat"": 26.147, ""lng"": 91.79, ""location"": ""Ganeshguri Junction""}",2026-07-24 06:45:00
517,3,CHECKOUT,"{""location"": ""En route to Ri Kynjai, Umiam (stay 1)"", ""trip_completed"": true}",2026-07-26 17:45:00
518,0,ID_ISSUED,"{""digital_id"": ""STS-6734F942A3B5"", ""document"": ""XXXX-XXXX-3046"", ""name"": ""Gitanjali Phukan"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-12T14:45:00""}",2026-08-09 05:45:00
518,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-09 06:04:00
518,2,CHECKIN,"{""lat"": 26.5775, ""lng"": 93.1711, ""location"": ""Kaziranga National Park""}",2026-08-27 08:45:00
519,0,ID_ISSUED,"{""digital_id"": ""STS-FB5ACCAD495D"", ""document"": ""XXXX-XXXX-6211"", ""name"": ""Kabir Deka"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-02T13:00:00""}",2026-07-10 06:00:00
519,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-10 06:09:00
519,2,CHECKIN,"{""lat"": 26.09, ""lng"": 91.59, ""location"": ""Accoland Water Park""}",2026-07-28 11:00:00
519,3,CHECKOUT,"{""location"": ""En route to Ygdrasill Bamboo Resort, Cherrapunji (stay 1)"", ""trip_completed"": true}",2026-08-02 13:00:00
520,0,ID_ISSUED,"{""digital_id"": ""STS-946632EF4AFF"", ""document"": ""XXXX-XXXX-2865"", ""name"": ""Mridula Banerjee"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-02T13:30:00""}",2026-07-24 05:30:00
520,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-24 05:37:00
520,2,CHECKIN,"{""lat"": 26.25, ""lng"": 91.5167, ""location"": ""Hajo Pilgrimage Town""}",2026-07-27 11:30:00
520,3,SOS_TRIGGERED,"{""lat"": 26.167002, ""lng"": 91.75959, ""message"": ""Stuck on the cliff edge, the path collapsed behind me.""}",2026-07-31 11:07:38
520,4,CHECKOUT,"{""location"": ""En route to Navagraha Temple"", ""trip_completed"": true}",2026-08-02 13:30:00
521,0,ID_ISSUED,"{""digital_id"": ""STS-30C6BE9DC70F"", ""document"": ""XXXX-XXXX-6577"", ""name"": ""Priya Kumar"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-08T18:30:00""}",2026-07-22 20:30:00
521,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-22 21:15:00
521,2,CHECKIN,"{""lat"": 26.1824, ""lng"": 91.7513, ""location"": ""Guwahati Railway Station""}",2026-07-31 10:30:00
521,3,SOS_TRIGGERED,"{""lat"": 25.269989, ""lng"": 91.696269, ""message"": ""Feeling severely unwell, chest pain, need medical assistance.""}",2026-08-05 17:21:58
521,4,CHECKOUT,"{""location"": ""En route to Cherrapunji (Sohra)"", ""trip_completed"": true}",2026-08-08 18:30:00
522,0,ID_ISSUED,"{""digital_id"": ""STS-302C4CB5157A"", ""document"": ""XXXX-XXXX-7579"", ""name"": ""Simanta Sen"", ""nationality"": ""Indian"", ""trip_end"": ""2026-08-11T07:45:00""}",2026-07-20 10:45:00
522,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-07-20 11:18:00
522,2,CHECKIN,"{""lat"": 26.1664, ""lng"": 91.7055, ""location"": ""Kamakhya Temple""}",2026-08-05 05:45:00
522,3,CHECKOUT,"{""location"": ""En route to Kamakhya Temple"", ""trip_completed"": true}",2026-08-11 07:45:00
523,0,ID_ISSUED,"{""digital_id"": ""STS-73FB93324EA9"", ""document"": ""XXXX-XXXX-1446"", ""name"": ""Nikhil Bhattacharya"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-02T16:45:00""}",2026-08-10 13:45:00
523,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-10 14:10:00
523,2,CHECKIN,"{""lat"": 26.1824, ""lng"": 91.7513, ""location"": ""Guwahati Railway Station""}",2026-08-20 06:45:00
523,3,CHECKOUT,"{""location"": ""Ziro Valley"", ""trip_completed"": true}",2026-09-02 16:45:00
524,0,ID_ISSUED,"{""digital_id"": ""STS-B979CC019F72"", ""document"": ""XXXX-XXXX-9500"", ""name"": ""Pranjal Medhi"", ""nationality"": ""Indian"", ""trip_end"": ""2026-09-01T13:45:00""}",2026-08-23 23:45:00
524,1,KYC_VERIFIED,"{""document_type"": ""aadhaar"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-23 23:51:00
524,2,CHECKIN,"{""lat"": 26.95, ""lng"": 94.17, ""location"": ""Majuli River Island""}",2026-08-25 06:45:00
524,3,CHECKOUT,"{""location"": ""Nameri National Park"", ""trip_completed"": true}",2026-09-01 13:45:00
525,0,ID_ISSUED,"{""digital_id"": ""STS-8DF044F2B21E"", ""document"": ""XD526653"", ""name"": ""Lucia Perez"", ""nationality"": ""Spanish"", ""trip_end"": ""2026-09-15T19:00:00""}",2026-08-31 19:00:00
525,1,KYC_VERIFIED,"{""document_type"": ""passport"", ""method"": ""document_scan"", ""verified_by"": ""auto_kyc""}",2026-08-31 19:32:00
